Date,AAPL,ADBE,AMZN,BAC,CRM,CSCO,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PG,TSLA,UNH,V,WMT,XOM
2024-01-03,-0.007487792749223399,-0.014274189653537883,-0.00973782115920796,-0.010914629965614098,-0.0167493544163394,0.00778140182366438,0.010362707932481952,0.005427987565111314,-0.019763302393902893,-0.015690404485865672,0.006251198642454048,-0.0043584721446461305,0.002340379739720788,-0.00739530356116358,-0.005255710066281227,-0.0007280130569657928,0.003756691068569795,-0.012435617465464843,0.00023128687179485574,-0.006050769582189752,-0.04013364984377277,0.004987473601295811,-0.003438046394437344,6.270387895845886e-05,0.008401772556454246
2024-01-04,-0.012699938926638787,-0.008289739968384557,-0.026267891590348702,0.008052637315776545,-0.002382352431451795,-0.008513120603613755,-0.011893153973109416,-0.018211855402175292,0.000975527028406864,-0.003825691371990403,-0.0021123130971762993,0.006636186333355276,-0.003335536461484656,0.002387866266255534,0.0076929896488042715,-0.007177585379828599,0.00937779860189969,0.009018513632341074,-0.008557399881745975,0.0054788010098958395,-0.0021807686270334248,0.0062541692930533355,0.00631833198905829,-0.009667264971293221,-0.008719204641670864
2024-01-05,-0.004013101494163118,-0.004320628268712268,0.00463442024626004,0.018638961267783083,-0.0004777306558232386,0.0001996500113152777,0.0037544908947750866,-0.004838963634560822,0.012847427148481083,0.0004266634554872528,0.0031128068943846454,0.0050172080598547275,-0.001506087670379186,-0.0008337146060022338,0.01391449502308606,-0.0005163851196196001,-0.0012851367305373174,0.022896698234529334,-0.014754699053745046,-0.008274548300576168,-0.001849229589212631,-0.014740843587532138,0.0003081690102011425,-0.0066555819011207,0.003029610919506931
2024-01-08,0.02417486469342789,0.02825011140051581,0.026576703830634596,-0.00784191097573117,0.03882605927890981,0.0073866830762456814,0.007150678501832486,0.02291303539447087,0.014550456754083507,0.033269431186803367,0.0024825775104002634,-0.0014512308935699103,0.0073738843768558215,0.00768939120055756,0.0190653057921093,0.018871642633316643,0.023140533428676946,0.06428084639628051,0.0010062110525781431,0.008614973674381021,0.012463646412957496,-0.0016003577461068952,0.010974708104866782,0.009826889353134804,-0.01666180568829967
2024-01-09,-0.0022634175725030348,0.009732192804863704,0.015224607114340927,-0.015515331780459385,0.0018017355666748447,-0.010899785359594683,-0.02053525433654435,0.015197506891549306,-0.005000854874206984,-0.008255948444685024,0.0006189340107558561,-0.007906187996835512,-0.0018299605842987399,0.0014693084984016558,-0.0034296387193029076,0.002935658026770538,-0.006061485781921783,0.01697521746493935,-0.011471755068641176,0.004102460901563854,-0.02283214932024613,0.003448245452602361,0.0030088684231464047,0.006698384525435586,-0.012385980709975541
2024-01-10,0.005671339123281882,0.00823953768212804,0.015590940651907248,-0.0008920115047819088,0.010675712929500758,0.006612003437994174,-0.004237768337620351,0.00943583318694552,0.030647934579013603,-0.012070668355544933,0.0014847406387326068,0.0021095980638736744,0.003333378875804538,0.01341691958140534,0.03648272965562249,0.01857424437261268,-0.00779939387705042,0.022770029061903507,-0.0014954177192155749,0.004286649426327616,-0.004341182513256769,-0.0013559638762712378,0.004671003899103798,0.012428496957489932,-0.009832388834111416
2024-01-11,-0.003222536556299116,0.010930004597541565,0.009432101662268044,-0.013392943423602421,0.02744850837313506,0.00398083565930496,0.0017919898467704254,-0.001405564624739175,-0.0007566927557671743,0.0035810848942861018,-0.004447816094317769,-0.004210038585363174,-0.00647843761767164,-0.003619178292997849,-0.002159383544042437,0.0048592824720801175,0.02905948781022638,0.008684416105458004,-0.004732847373273508,0.0038015410374365732,-0.028725319101363445,0.0037944663482398777,-0.0020033475426629588,-0.0011159735570130946,-0.00020269011294726802
2024-01-12,0.001778141743322692,-0.001590005226127067,-0.0036086969005325598,-0.01055794588136727,0.0020267715053254864,-0.0019826435246995677,0.010061395651147054,0.004011627247431315,-0.002300123748309346,-0.01091516828873107,0.007694687327913341,-0.007340000276636616,0.00969746103945801,0.0055773967898127275,0.013038583923525637,0.009983473886212568,-0.0001422248189997255,-0.0020430377207412143,0.006862044662891753,0.0005980033315675648,-0.036660513098772496,-0.03366822913434275,0.0005304137788388896,0.0013033514803963975,0.01297243596523212
2024-01-16,-0.012317010934225214,0.0019110448426395976,-0.009442449238027617,-0.020731810592571343,-0.010076060153666577,0.004966416176578781,0.02988385789736303,-0.0011214921893697438,0.007646721400113021,-0.0012731992340622167,-0.011515442752147997,-0.006270349024347643,-0.006623637450789088,-0.0017478834162693024,-0.018772161545487664,0.004633611700145535,-0.022187933490083966,0.03056126688546934,-0.006576096511379248,-0.0053784980553116535,0.004659894354722027,-0.004525299561747409,0.00405021765335678,0.003161481635212793,-0.022611152066887796
2024-01-17,-0.005173564864758062,-0.002643583705671859,-0.009467203666572499,-0.009962563876714459,0.008358355038094567,-0.005732500385447592,-0.02912419982188663,-0.007158267002809748,-0.0076164274229897355,-0.021249585471214805,-0.0005609144520715148,-0.005357444497759323,0.0,-0.0021710440861241187,0.0024764599047799596,-0.0020497703765277597,-0.0018909560314515073,-0.005835195474953592,0.0016247509593134701,0.0010013572332945309,-0.019826295019533036,0.011152901380453883,0.005240623509963793,-0.004696237557326288,-0.007267921763346785
